"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"CENSUS","2022","YEAR","","COUNTY","MONTANA","30","NORTH CENTRAL","20","HILL","041","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","1,854,358","16.9"
"CENSUS","2022","YEAR","","COUNTY","MONTANA","30","NORTH CENTRAL","20","LIBERTY","051","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","913,606","16.9"
"CENSUS","2022","YEAR","","COUNTY","MONTANA","30","NORTH CENTRAL","20","PHILLIPS","071","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","1,874,160","16.9"
"CENSUS","2022","YEAR","","COUNTY","MONTANA","30","NORTH CENTRAL","20","PONDERA","073","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","746,528","16.9"
"CENSUS","2022","YEAR","","COUNTY","MONTANA","30","NORTH CENTRAL","20","TETON","099","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","913,638","16.9"
"CENSUS","2022","YEAR","","COUNTY","MONTANA","30","NORTH CENTRAL","20","TOOLE","101","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","1,191,112","16.9"
"CENSUS","2022","YEAR","","COUNTY","MONTANA","30","NORTHEAST","30","DANIELS","019","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","667,686","16.9"
"CENSUS","2022","YEAR","","COUNTY","MONTANA","30","NORTHEAST","30","DAWSON","021","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","1,177,000","16.9"
"CENSUS","2022","YEAR","","COUNTY","MONTANA","30","NORTHEAST","30","GARFIELD","033","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","2,325,298","16.9"
"CENSUS","2022","YEAR","","COUNTY","MONTANA","30","NORTHEAST","30","MCCONE","055","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","1,127,416","16.9"
"CENSUS","2022","YEAR","","COUNTY","MONTANA","30","NORTHEAST","30","RICHLAND","083","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","1,147,949","16.9"
"CENSUS","2022","YEAR","","COUNTY","MONTANA","30","NORTHEAST","30","ROOSEVELT","085","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","1,218,335","16.9"
"CENSUS","2022","YEAR","","COUNTY","MONTANA","30","NORTHEAST","30","SHERIDAN","091","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","991,016","16.9"
"CENSUS","2022","YEAR","","COUNTY","MONTANA","30","NORTHEAST","30","VALLEY","105","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","1,696,229","16.9"
"CENSUS","2022","YEAR","","COUNTY","MONTANA","30","NORTHWEST","10","DEER LODGE","023","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","58,289","16.9"
"CENSUS","2022","YEAR","","COUNTY","MONTANA","30","NORTHWEST","10","FLATHEAD","029","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","160,817","16.9"
"CENSUS","2022","YEAR","","COUNTY","MONTANA","30","NORTHWEST","10","GRANITE","039","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","289,810","16.9"
"CENSUS","2022","YEAR","","COUNTY","MONTANA","30","NORTHWEST","10","LAKE","047","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","596,272","16.9"
"CENSUS","2022","YEAR","","COUNTY","MONTANA","30","NORTHWEST","10","LINCOLN","053","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","50,005","16.9"
"CENSUS","2022","YEAR","","COUNTY","MONTANA","30","NORTHWEST","10","MINERAL","061","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","13,171","16.9"
"CENSUS","2022","YEAR","","COUNTY","MONTANA","30","NORTHWEST","10","MISSOULA","063","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","339,770","16.9"
"CENSUS","2022","YEAR","","COUNTY","MONTANA","30","NORTHWEST","10","POWELL","077","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","549,419","16.9"
"CENSUS","2022","YEAR","","COUNTY","MONTANA","30","NORTHWEST","10","RAVALLI","081","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","188,084","16.9"
"CENSUS","2022","YEAR","","COUNTY","MONTANA","30","NORTHWEST","10","SANDERS","089","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","621,625","16.9"
"CENSUS","2022","YEAR","","COUNTY","MONTANA","30","SOUTH CENTRAL","80","BIG HORN","003","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","3,191,315","16.9"
"CENSUS","2022","YEAR","","COUNTY","MONTANA","30","SOUTH CENTRAL","80","CARBON","009","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","738,590","16.9"
"CENSUS","2022","YEAR","","COUNTY","MONTANA","30","SOUTH CENTRAL","80","PARK","067","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","736,194","16.9"
"CENSUS","2022","YEAR","","COUNTY","MONTANA","30","SOUTH CENTRAL","80","STILLWATER","095","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","568,671","16.9"
"CENSUS","2022","YEAR","","COUNTY","MONTANA","30","SOUTH CENTRAL","80","SWEET GRASS","097","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","921,433","16.9"
"CENSUS","2022","YEAR","","COUNTY","MONTANA","30","SOUTH CENTRAL","80","TREASURE","103","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","499,471","16.9"
"CENSUS","2022","YEAR","","COUNTY","MONTANA","30","SOUTH CENTRAL","80","YELLOWSTONE","111","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","1,433,440","16.9"
"CENSUS","2022","YEAR","","COUNTY","MONTANA","30","SOUTHEAST","90","CARTER","011","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","1,682,561","16.9"
"CENSUS","2022","YEAR","","COUNTY","MONTANA","30","SOUTHEAST","90","CUSTER","017","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","2,137,368","16.9"
"CENSUS","2022","YEAR","","COUNTY","MONTANA","30","SOUTHEAST","90","FALLON","025","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","862,293","16.9"
"CENSUS","2022","YEAR","","COUNTY","MONTANA","30","SOUTHEAST","90","POWDER RIVER","075","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","1,854,916","16.9"
"CENSUS","2022","YEAR","","COUNTY","MONTANA","30","SOUTHEAST","90","PRAIRIE","079","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","590,631","16.9"
"CENSUS","2022","YEAR","","COUNTY","MONTANA","30","SOUTHEAST","90","ROSEBUD","087","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","2,873,641","16.9"
"CENSUS","2022","YEAR","","COUNTY","MONTANA","30","SOUTHEAST","90","WIBAUX","109","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","407,570","16.9"
"CENSUS","2022","YEAR","","COUNTY","MONTANA","30","SOUTHWEST","70","BEAVERHEAD","001","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","1,012,816","16.9"
"CENSUS","2022","YEAR","","COUNTY","MONTANA","30","SOUTHWEST","70","GALLATIN","031","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","655,883","16.9"
"CENSUS","2022","YEAR","","COUNTY","MONTANA","30","SOUTHWEST","70","JEFFERSON","043","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","454,324","16.9"
"CENSUS","2022","YEAR","","COUNTY","MONTANA","30","SOUTHWEST","70","MADISON","057","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","925,384","16.9"
"CENSUS","2022","YEAR","","COUNTY","MONTANA","30","SOUTHWEST","70","SILVER BOW","093","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","68,857","16.9"
"CENSUS","2022","YEAR","","COUNTY","NEBRASKA","31","CENTRAL","50","BUFFALO","019","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","617,069","7.5"
"CENSUS","2022","YEAR","","COUNTY","NEBRASKA","31","CENTRAL","50","CUSTER","041","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","1,551,863","7.5"
"CENSUS","2022","YEAR","","COUNTY","NEBRASKA","31","CENTRAL","50","DAWSON","047","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","643,088","7.5"
"CENSUS","2022","YEAR","","COUNTY","NEBRASKA","31","CENTRAL","50","GREELEY","077","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","155,366","7.5"
"CENSUS","2022","YEAR","","COUNTY","NEBRASKA","31","CENTRAL","50","HALL","079","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","273,923","7.5"
"CENSUS","2022","YEAR","","COUNTY","NEBRASKA","31","CENTRAL","50","HOWARD","093","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","230,525","7.5"
"CENSUS","2022","YEAR","","COUNTY","NEBRASKA","31","CENTRAL","50","SHERMAN","163","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","222,304","7.5"
"CENSUS","2022","YEAR","","COUNTY","NEBRASKA","31","CENTRAL","50","VALLEY","175","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","262,372","7.5"
"CENSUS","2022","YEAR","","COUNTY","NEBRASKA","31","EAST","60","BUTLER","023","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","359,127","7.5"
"CENSUS","2022","YEAR","","COUNTY","NEBRASKA","31","EAST","60","CASS","025","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","299,543","7.5"
"CENSUS","2022","YEAR","","COUNTY","NEBRASKA","31","EAST","60","COLFAX","037","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","212,605","7.5"
"CENSUS","2022","YEAR","","COUNTY","NEBRASKA","31","EAST","60","DODGE","053","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","337,094","7.5"
"CENSUS","2022","YEAR","","COUNTY","NEBRASKA","31","EAST","60","DOUGLAS","055","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","52,000","7.5"
"CENSUS","2022","YEAR","","COUNTY","NEBRASKA","31","EAST","60","HAMILTON","081","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","298,232","7.5"
"CENSUS","2022","YEAR","","COUNTY","NEBRASKA","31","EAST","60","LANCASTER","109","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","407,381","7.5"
"CENSUS","2022","YEAR","","COUNTY","NEBRASKA","31","EAST","60","MERRICK","121","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","208,714","7.5"
"CENSUS","2022","YEAR","","COUNTY","NEBRASKA","31","EAST","60","NANCE","125","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","134,404","7.5"
"CENSUS","2022","YEAR","","COUNTY","NEBRASKA","31","EAST","60","PLATTE","141","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","430,831","7.5"
"CENSUS","2022","YEAR","","COUNTY","NEBRASKA","31","EAST","60","POLK","143","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","218,406","7.5"
"CENSUS","2022","YEAR","","COUNTY","NEBRASKA","31","EAST","60","SARPY","153","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","58,504","7.5"
"CENSUS","2022","YEAR","","COUNTY","NEBRASKA","31","EAST","60","SAUNDERS","155","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","475,844","7.5"
"CENSUS","2022","YEAR","","COUNTY","NEBRASKA","31","EAST","60","SEWARD","159","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","359,043","7.5"
"CENSUS","2022","YEAR","","COUNTY","NEBRASKA","31","EAST","60","WASHINGTON","177","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","216,575","7.5"
"CENSUS","2022","YEAR","","COUNTY","NEBRASKA","31","EAST","60","YORK","185","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","349,139","7.5"
"CENSUS","2022","YEAR","","COUNTY","NEBRASKA","31","NORTH","20","ARTHUR","005","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","408,830","7.5"
"CENSUS","2022","YEAR","","COUNTY","NEBRASKA","31","NORTH","20","BLAINE","009","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","331,846","7.5"
"CENSUS","2022","YEAR","","COUNTY","NEBRASKA","31","NORTH","20","BOYD","015","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","227,518","7.5"
"CENSUS","2022","YEAR","","COUNTY","NEBRASKA","31","NORTH","20","BROWN","017","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","774,981","7.5"
"CENSUS","2022","YEAR","","COUNTY","NEBRASKA","31","NORTH","20","CHERRY","031","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","3,795,779","7.5"
"CENSUS","2022","YEAR","","COUNTY","NEBRASKA","31","NORTH","20","GARFIELD","071","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","356,737","7.5"
"CENSUS","2022","YEAR","","COUNTY","NEBRASKA","31","NORTH","20","GRANT","075","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","494,881","7.5"
"CENSUS","2022","YEAR","","COUNTY","NEBRASKA","31","NORTH","20","HOLT","089","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","1,542,780","7.5"
"CENSUS","2022","YEAR","","COUNTY","NEBRASKA","31","NORTH","20","HOOKER","091","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","421,510","7.5"
"CENSUS","2022","YEAR","","COUNTY","NEBRASKA","31","NORTH","20","KEYA PAHA","103","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","343,426","7.5"
"CENSUS","2022","YEAR","","COUNTY","NEBRASKA","31","NORTH","20","LOGAN","113","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","303,050","7.5"
"CENSUS","2022","YEAR","","COUNTY","NEBRASKA","31","NORTH","20","LOUP","115","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","253,891","7.5"
"CENSUS","2022","YEAR","","COUNTY","NEBRASKA","31","NORTH","20","MCPHERSON","117","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","548,732","7.5"
"CENSUS","2022","YEAR","","COUNTY","NEBRASKA","31","NORTH","20","ROCK","149","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","634,797","7.5"
"CENSUS","2022","YEAR","","COUNTY","NEBRASKA","31","NORTH","20","THOMAS","171","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","432,498","7.5"
"CENSUS","2022","YEAR","","COUNTY","NEBRASKA","31","NORTH","20","WHEELER","183","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","313,003","7.5"
"CENSUS","2022","YEAR","","COUNTY","NEBRASKA","31","NORTHEAST","30","ANTELOPE","003","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","525,448","7.5"
"CENSUS","2022","YEAR","","COUNTY","NEBRASKA","31","NORTHEAST","30","BOONE","011","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","409,932","7.5"
"CENSUS","2022","YEAR","","COUNTY","NEBRASKA","31","NORTHEAST","30","BURT","021","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","249,577","7.5"
"CENSUS","2022","YEAR","","COUNTY","NEBRASKA","31","NORTHEAST","30","CEDAR","027","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","451,579","7.5"
"CENSUS","2022","YEAR","","COUNTY","NEBRASKA","31","NORTHEAST","30","CUMING","039","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","362,361","7.5"
"CENSUS","2022","YEAR","","COUNTY","NEBRASKA","31","NORTHEAST","30","DAKOTA","043","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","167,882","7.5"
"CENSUS","2022","YEAR","","COUNTY","NEBRASKA","31","NORTHEAST","30","DIXON","051","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","275,098","7.5"
"CENSUS","2022","YEAR","","COUNTY","NEBRASKA","31","NORTHEAST","30","KNOX","107","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","482,157","7.5"
"CENSUS","2022","YEAR","","COUNTY","NEBRASKA","31","NORTHEAST","30","MADISON","119","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","304,018","7.5"
"CENSUS","2022","YEAR","","COUNTY","NEBRASKA","31","NORTHEAST","30","PIERCE","139","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","251,807","7.5"
"CENSUS","2022","YEAR","","COUNTY","NEBRASKA","31","NORTHEAST","30","STANTON","167","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","193,736","7.5"
"CENSUS","2022","YEAR","","COUNTY","NEBRASKA","31","NORTHEAST","30","THURSTON","173","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","155,821","7.5"
"CENSUS","2022","YEAR","","COUNTY","NEBRASKA","31","NORTHEAST","30","WAYNE","179","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","262,185","7.5"
"CENSUS","2022","YEAR","","COUNTY","NEBRASKA","31","NORTHWEST","10","BANNER","007","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","447,050","7.5"
"CENSUS","2022","YEAR","","COUNTY","NEBRASKA","31","NORTHWEST","10","BOX BUTTE","013","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","685,555","7.5"
"CENSUS","2022","YEAR","","COUNTY","NEBRASKA","31","NORTHWEST","10","CHEYENNE","033","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","764,545","7.5"
"CENSUS","2022","YEAR","","COUNTY","NEBRASKA","31","NORTHWEST","10","DAWES","045","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","841,294","7.5"
"CENSUS","2022","YEAR","","COUNTY","NEBRASKA","31","NORTHWEST","10","DEUEL","049","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","234,166","7.5"
"CENSUS","2022","YEAR","","COUNTY","NEBRASKA","31","NORTHWEST","10","GARDEN","069","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","1,084,744","7.5"
"CENSUS","2022","YEAR","","COUNTY","NEBRASKA","31","NORTHWEST","10","KIMBALL","105","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","607,195","7.5"
"CENSUS","2022","YEAR","","COUNTY","NEBRASKA","31","NORTHWEST","10","MORRILL","123","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","909,153","7.5"
"CENSUS","2022","YEAR","","COUNTY","NEBRASKA","31","NORTHWEST","10","SCOTTS BLUFF","157","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","381,842","7.5"
"CENSUS","2022","YEAR","","COUNTY","NEBRASKA","31","NORTHWEST","10","SHERIDAN","161","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","1,556,968","7.5"
"CENSUS","2022","YEAR","","COUNTY","NEBRASKA","31","NORTHWEST","10","SIOUX","165","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","1,236,360","7.5"
"CENSUS","2022","YEAR","","COUNTY","NEBRASKA","31","SOUTH","80","ADAMS","001","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","334,735","7.5"
"CENSUS","2022","YEAR","","COUNTY","NEBRASKA","31","SOUTH","80","FRANKLIN","061","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","278,695","7.5"
"CENSUS","2022","YEAR","","COUNTY","NEBRASKA","31","SOUTH","80","FURNAS","065","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","425,046","7.5"
"CENSUS","2022","YEAR","","COUNTY","NEBRASKA","31","SOUTH","80","GOSPER","073","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","218,098","7.5"
"CENSUS","2022","YEAR","","COUNTY","NEBRASKA","31","SOUTH","80","HARLAN","083","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","245,201","7.5"
"CENSUS","2022","YEAR","","COUNTY","NEBRASKA","31","SOUTH","80","KEARNEY","099","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","308,416","7.5"
"CENSUS","2022","YEAR","","COUNTY","NEBRASKA","31","SOUTH","80","PHELPS","137","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","282,710","7.5"
"CENSUS","2022","YEAR","","COUNTY","NEBRASKA","31","SOUTH","80","WEBSTER","181","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","324,449","7.5"
"CENSUS","2022","YEAR","","COUNTY","NEBRASKA","31","SOUTHEAST","90","CLAY","035","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","365,518","7.5"
"CENSUS","2022","YEAR","","COUNTY","NEBRASKA","31","SOUTHEAST","90","FILLMORE","059","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","361,979","7.5"
"CENSUS","2022","YEAR","","COUNTY","NEBRASKA","31","SOUTHEAST","90","GAGE","067","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","541,630","7.5"
"CENSUS","2022","YEAR","","COUNTY","NEBRASKA","31","SOUTHEAST","90","JEFFERSON","095","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","285,075","7.5"
"CENSUS","2022","YEAR","","COUNTY","NEBRASKA","31","SOUTHEAST","90","JOHNSON","097","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","128,141","7.5"
"CENSUS","2022","YEAR","","COUNTY","NEBRASKA","31","SOUTHEAST","90","NEMAHA","127","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","242,887","7.5"
