"GEOID","Year","edd","gdd","ppt","tavg","tmax","east_dummy"
20033,2016,391.127438882142,2605.06757040697,594.554869527651,22.331471029019,29.4258290265715,1
20043,2016,163.172280298987,2390.11100951256,970.23312472227,21.099299696954,26.9368019623164,1
20005,2016,193.249135201759,2435.053261866,910.962511133745,21.3679747473459,27.2765457745013,1
20103,2016,181.873069045626,2457.86116057261,945.253558982695,21.4934235579166,27.1878334051372,1
20021,2016,239.509749938538,2646.25312654221,791.309015364532,22.5447834663192,28.2946399908803,1
20025,2016,387.211886488218,2533.81488322803,587.079614619032,21.9076431304601,29.3039932989128,1
20117,2016,196.206074323372,2311.68110598961,703.823257888679,20.6659511194173,26.8989550119649,1
20131,2016,165.468810192072,2298.5254688753,820.899310676514,20.5836193372564,26.6272622176674,1
20143,2016,340.661344166141,2562.27321828608,797.766740105392,22.1319548343606,28.7087219032985,1
20171,2016,320.585117398284,2289.18278712351,511.703305503169,20.5023940975857,28.1243865580371,0
20201,2016,237.591028861486,2410.68372468338,695.325604826301,21.2340801746675,27.5581112527337,1
20015,2016,233.346281965156,2554.99023530244,1130.09082095841,22.0383111667277,27.9695321878594,1
20135,2016,315.251319811551,2371.1811589215,618.120963288566,20.9942707421539,28.2468114642483,1
20055,2016,302.679692512483,2354.96451999314,509.66713255248,20.8756643525622,28.2310583100741,0
20139,2016,205.98945320379,2511.65110365363,906.150423122006,21.8080349223961,27.6221760811507,1
20087,2016,212.393114180077,2480.67699398374,957.937707972525,21.6304728443137,27.5286411953735,1
20173,2016,282.808838717679,2635.4243509861,1067.38433132365,22.5078932562724,28.3636453729642,1
20095,2016,314.902078717115,2594.81662953243,854.690329748188,22.2835882919806,28.5923487763591,1
20099,2016,228.153277785316,2612.60270390185,765.848942598865,22.3536790578165,28.1175122212482,1
20085,2016,188.680993758483,2413.41415715953,971.760852723672,21.2438914167028,27.2102537358978,1
20107,2016,186.679040678599,2538.42710272942,772.757136919658,21.9458158369766,27.6336290538592,1
20063,2016,307.189504186592,2263.62354772303,472.807104920538,20.3586633929084,27.6772723073769,0
20065,2016,308.213070146721,2292.83692268788,789.448429478243,20.5450635721408,27.6550295843504,1
20151,2016,267.167675275428,2477.08319588475,643.613168242019,21.6072123332409,27.961611124659,1
21215,2016,240.473052375115,2549.68980054464,710.854773746701,21.9373972729468,28.4149526877009,1
21069,2016,103.258209723248,2325.43058804427,685.029197184961,20.6437313765801,26.6968002371564,1
21067,2016,117.513568470498,2446.55329958672,662.830575538919,21.3332556341865,26.8853351862404,1
21049,2016,107.552101636539,2376.86449848609,724.823215206704,20.9403951318178,26.8425954317337,1
21087,2016,174.666153706878,2466.42187789359,825.740206374211,21.4994054342875,27.8932476185068,1
21019,2016,120.767563346334,2338.80152722625,760.387307989126,20.7286943758595,27.1415389475384,1
21217,2016,142.734094233428,2455.93007155727,875.631764331317,21.434861551302,27.5469030452724,1
21171,2016,198.951334218597,2549.32255845859,750.699958237251,21.9759342199039,28.2493673053696,1
21055,2016,160.631225982155,2574.91090582179,843.788672989861,22.1190401792009,27.5332814272019,1
21063,2016,129.506999849095,2288.81456255292,667.232548679787,20.4268421847862,27.1730889352532,1
21033,2016,138.456200459619,2578.01285864156,943.841120068138,22.1382793823954,27.262899254565,1
21223,2016,114.542973008891,2377.93865315351,763.907896213722,20.9554621389745,26.9046347881107,1
21237,2016,124.172302789152,2396.7643415314,736.655610121871,21.0610326700272,27.2418908040158,1
21141,2016,215.357296128198,2600.86439822674,965.565962686147,22.2664760891938,28.3502518349343,1
21161,2016,101.114313463327,2323.77767328916,688.375631689359,20.6317931190911,26.6600344326583,1
21219,2016,180.298682289792,2617.37193441129,938.252834655707,22.3580308662188,27.956030738379,1
21233,2016,181.15993492471,2619.80380531075,889.013180374408,22.3631676765749,27.8025957607644,1
21071,2016,104.171029449789,2397.75933374489,625.74263411459,21.0692546264703,27.1043207276575,1
21227,2016,208.490425389153,2512.17830535493,951.980435254296,21.7671174608991,28.2504927415779,1
21205,2016,94.0853856748075,2325.0001942306,724.512910846891,20.6486757380468,26.6382884362488,1
21145,2016,205.207302558723,2658.53359573626,707.809678579412,22.5977610072441,28.1783623907523,1
21077,2016,78.0479456510194,2281.11256636411,653.38981616222,20.3897430650543,26.4772715054609,1
21129,2016,99.1550553345819,2310.40760629606,765.088623246532,20.5874442784688,27.0256426572497,1
21191,2016,115.41985031655,2351.75352699974,602.169958392004,20.7885169517266,26.7809574076309,1
21163,2016,143.876765851255,2469.08859077438,676.872182002291,21.5007531966337,27.4012741483251,1
21117,2016,86.0995253927775,2337.06786324969,605.847991782991,20.6966320299282,26.2768334820561,1
21169,2016,170.271386803232,2507.09015263555,786.972070891406,21.7320773346092,27.8614271384657,1
21225,2016,173.254888645792,2592.1213277157,842.891124413914,22.2054428884639,27.6583742849465,1
21123,2016,135.162487815937,2460.97304540829,768.3788308883,21.4635594182236,27.4532674753986,1
21047,2016,169.513854123666,2645.16196726674,975.708091539575,22.5134159622339,27.8679761703424,1
21079,2016,134.408017251546,2423.30907049586,805.41369949107,21.2136207905249,27.2146564073861,1
21197,2016,89.3487585824255,2314.06769178678,765.281586929356,20.5975701241418,26.8403626809398,1
21015,2016,82.4281179794526,2335.70241683934,631.852070938517,20.6868780394287,26.2018262601801,1
21147,2016,109.911480415872,2357.67878025608,726.435669729868,20.8958535373488,27.3301172639838,1
21211,2016,166.436908850051,2459.70159987763,720.184702454241,21.4180681249132,27.5799492723101,1
21229,2016,175.947590104562,2471.98616305894,828.228173415566,21.5012510052681,27.7546589350152,1
21001,2016,152.084303433732,2460.8393966483,826.957229634539,21.470789762106,27.6825492279147,1
21089,2016,129.193821251169,2308.66022144116,668.395636291264,20.5542299980674,27.2066774946684,1
21003,2016,207.960132818369,2533.211040044,819.93774986882,21.8914428700108,28.3286752401554,1
21111,2016,175.213534361653,2593.84493732013,729.798512299862,22.1918586186639,27.7255201181512,1
21041,2016,111.919297502756,2361.00773229351,761.825773545023,20.8525749092073,26.9263997339385,1
21045,2016,110.323681269863,2412.07921736069,840.804134823881,21.180570033861,27.1625921729643,1
21153,2016,95.0631499944363,2374.77928371712,615.926726828234,20.9376392878908,26.9451164199748,1
21039,2016,223.083552908618,2673.44010898483,707.682121369219,22.6845578769147,28.3977879157276,1
21137,2016,113.201985064209,2398.40419012763,834.433096463546,21.0848295761634,27.0398538400471,1
21065,2016,93.8742469929484,2315.93226679168,785.571605199005,20.6089334710403,26.9231144379714,1
21029,2016,210.309549973565,2607.43312810793,757.340748891531,22.2755160417177,28.1239739721391,1
21027,2016,151.128128413402,2486.11823499044,754.259008776088,21.5995850615725,27.5148125181193,1
21151,2016,108.182664645306,2388.1177786951,743.230807264341,21.0104320138727,26.8608064736424,1
21035,2016,200.965484493243,2667.56507255843,897.568883082292,22.6460696369136,28.1801599821451,1
21031,2016,175.533737957907,2495.5615459961,982.788501321459,21.6699112941546,27.9264913888692,1
21199,2016,112.703110996059,2417.38197159485,822.043581299113,21.2119625352173,27.2015149995016,1
21201,2016,121.719253031751,2360.34487686198,707.716541869499,20.8436406984764,26.9353076213959,1
21059,2016,179.958145835729,2620.84652620951,926.886960206079,22.3571316007172,27.754506056358,1
21195,2016,100.204344218875,2405.68075478503,678.101829332029,21.1189821796145,27.0527833174474,1
21095,2016,57.8072968521618,2241.09539885797,693.780434594757,20.2342914546487,26.5683017482919,1
21121,2016,124.15129843067,2400.47647003506,771.987872404211,21.1229000423684,27.45800037315,1
21125,2016,96.0923469227389,2395.76345515369,753.079672440992,21.0833233458089,27.0043838589188,1
21127,2016,111.647557529994,2294.65547630657,741.355109023498,20.4759733839666,27.1212960263827,1
21133,2016,44.3773480076572,2242.93889440083,701.56485363748,20.232544828424,26.507199348786,1
21135,2016,109.760534873726,2305.63856035287,665.936350488887,20.5352332643099,26.8375714928435,1
21139,2016,165.920452811419,2574.42129563277,861.927892674302,22.123753582104,27.6603478956653,1
21017,2016,119.776022040049,2396.98284038045,640.905399380545,21.0507447484256,26.9249843709034,1
21075,2016,255.703527853418,2727.7799408901,610.583738335913,22.9866059719766,28.7295529384307,1
21037,2016,100.691831355939,2340.20638258993,651.159871055957,20.7167571304499,26.463740379924,1
21083,2016,207.929067646012,2663.1270377305,729.638533098884,22.6252842834662,28.2750951618165,1
21009,2016,210.624011374079,2523.48027512756,834.088220757033,21.8277795652706,28.2825077030171,1
21149,2016,158.983483427092,2599.61300074339,902.16531386554,22.2481734464275,27.6044548353612,1
21159,2016,111.724520930144,2402.188501413,681.500034716344,21.0913577874679,27.1636178154448,1
21165,2016,100.047473275851,2364.26603601503,710.216197534075,20.8654345184832,26.8121204810845,1
21183,2016,180.188690635995,2566.07377972066,959.700908216422,22.0613164821886,27.9052409553819,1
21091,2016,147.923647415591,2525.4159439815,772.457359988527,21.8192839949153,27.3771675549186,1
21239,2016,129.522913460469,2438.81419394867,690.101377821615,21.2913705129012,27.0329182326657,1
21113,2016,135.650419047517,2460.48965129057,767.393127666896,21.4161472975665,27.1612946645312,1
21203,2016,84.3319100824179,2348.78461931967,798.346818476603,20.8081871406622,26.7082432771299,1
21179,2016,209.324621016475,2515.84991511032,764.868552694848,21.7577525243626,28.1505623750341,1
21051,2016,88.8006660077229,2324.85034042054,849.616575723312,20.6835591054363,26.9815876600043,1
21155,2016,164.387367052942,2453.14142243059,819.857065884886,21.4030182745618,27.6794624870132,1
21057,2016,232.874825608177,2589.42053336728,632.954017572358,22.1978493333891,28.5482446109695,1
21105,2016,240.725063218682,2697.94022615257,677.8486450571,22.8205324452076,28.573468428014,1
21167,2016,154.644374560442,2457.58897087318,807.805104079779,21.4034970677382,27.4259471177365,1
21073,2016,143.672435945491,2448.34741134388,699.837809419228,21.347165308586,27.2487406752468,1
21109,2016,66.4540738697829,2242.00665717036,835.127120795635,20.2023641574263,26.4575838502274,1
21093,2016,132.591984966395,2430.3747262157,806.5742197498,21.285210779844,27.3200828257745,1
21185,2016,166.834973536127,2495.90199488748,746.036586648682,21.6310674405426,27.6635457321034,1
21099,2016,169.02025628972,2456.66721953819,828.156714277054,21.4438482110013,27.814699153353,1
21101,2016,183.21949612956,2606.10779598858,805.06897318008,22.2762782303759,27.6979902025731,1
21005,2016,149.511672241464,2451.54952973196,694.608984584619,21.36918818624,27.3393935968685,1
21085,2016,158.509099068672,2446.49121029189,919.702032773654,21.3831821602556,27.6436634522717,1
21053,2016,110.036873646116,2460.80289703207,661.607869161267,21.486913759525,27.4758544404677,1
21131,2016,55.9460201776484,2308.46049831358,770.420191402739,20.5953159776668,26.6357803017951,1
21187,2016,121.979229567237,2366.6872472053,713.054921221206,20.8839274132908,27.1082700967583,1
21173,2016,114.810659003633,2327.27589147188,717.2914726396,20.6578648771802,26.9411792180785,1
21209,2016,127.179613387514,2426.79423122883,676.871335302322,21.2225661112223,27.0419019591821,1
21143,2016,162.147544099181,2615.48615515011,889.87892252705,22.3477340411418,27.5296881681234,1
21157,2016,197.453303817517,2654.00965999668,895.788907688188,22.5696433743421,28.0955663088062,1
21177,2016,175.396758778721,2594.11211328699,912.767882961525,22.2266496725371,27.9076031124329,1
21023,2016,121.054451626826,2352.38062145238,695.734573850532,20.7984807741383,26.922888449758,1
21007,2016,201.385851741886,2653.31576733942,688.226239550305,22.5708748201888,28.1587337848892,1
21235,2016,118.014252852027,2403.06717017422,726.495801239991,21.1470165449338,27.4476437179137,1
21097,2016,135.25367293458,2396.70207090676,617.010420982224,21.0512426175058,27.0973606628632,1
21119,2016,54.5062495976163,2350.40808973978,689.879430417289,20.8220853765294,26.5674918528697,1
21175,2016,108.084596531405,2321.12569371721,706.080906000558,20.6264307828035,26.9936068989657,1
21011,2016,114.490334944801,2340.1522688524,720.696142150316,20.7334443763238,26.9169854121989,1
21103,2016,147.301566970885,2415.89518991709,698.065363406687,21.1702983185024,27.3979945492218,1
21107,2016,192.507577898289,2654.27439345685,908.711005680591,22.5591134503236,28.0309678983763,1
21081,2016,101.434565342853,2350.16119132618,625.722704357383,20.7832469068275,26.7380452148671,1
21189,2016,97.0856667615748,2276.15473437452,812.11176403193,20.3921711327194,27.0378985353356,1
21061,2016,218.925044687641,2509.15219698619,952.425112177494,21.742478760063,28.3019413462138,1
21025,2016,99.3950224181154,2369.05187215131,768.938734066157,20.9176674068186,27.1126293190533,1
21207,2016,124.018226014821,2419.61614094903,753.13044675438,21.2412198011866,27.413410911496,1
21221,2016,164.380380320568,2633.10635460907,973.781918554809,22.4489941170125,27.7758170800392,1
21021,2016,144.567991144993,2438.6935900465,829.822908110647,21.3003407543012,27.3356741844545,1
21181,2016,117.523184809116,2373.16000170338,662.760355689603,20.9149768700123,26.9008483712046,1
21115,2016,94.0717673908151,2332.91970987468,587.515590579475,20.6937891250144,26.9184869257469,1
21013,2016,100.273516561701,2385.2427845334,688.188815814275,21.0400241499202,27.1877935213784,1
21043,2016,85.0391896097374,2225.83840901892,682.754638366301,20.0808786120346,26.5927836616961,1
21193,2016,79.6136959420509,2386.97024317182,745.295681032844,21.030210791813,26.9929020739502,1
21231,2016,127.469994944152,2437.42220342408,647.955825166976,21.3360438369844,27.5080164900298,1
21213,2016,208.464473465281,2589.1687462862,971.030824583698,22.2016911438903,28.2978888997659,1
23009,2016,4.87941487176515,1466.77929656679,423.272797782333,15.4104284433877,20.9526612968079,1
23005,2016,28.9799109573618,1599.74602803416,384.108703981666,16.2308461154966,22.1747653382208,1
23025,2016,14.4231445051741,1449.41420543365,411.236590830655,15.2134190737884,21.666482823976,1
23027,2016,10.2858617066606,1531.62339776985,365.165332745232,15.7792508288263,21.4148574999276,1
23013,2016,6.35385818925303,1487.41403801407,368.874636508891,15.5676845810761,20.8097102029796,1
23017,2016,17.6987095207508,1434.88539810396,420.932474866184,15.0669217614459,21.7611619002175,1
23011,2016,20.9900628041727,1548.01931360555,357.661697526264,15.8793210521493,22.0208490635707,1
23015,2016,12.2413175390182,1534.39438083765,358.07809431398,15.861515442677,21.465699102618,1
23007,2016,12.1116031542966,1378.9739135654,405.250841458954,14.6938760282184,21.4307681242872,1
23031,2016,40.6456354643915,1598.07968212812,364.148039375922,16.2167152410179,22.5471267053022,1
23023,2016,21.7205538623382,1553.90182819656,375.439968612444,15.9711836587494,21.9530614818449,1
23021,2016,10.5027877008647,1401.57034672555,460.629150166449,14.8428605844807,21.361715865988,1
23029,2016,2.81738702840021,1393.20834154409,469.041190301593,14.9794443369476,20.7192650113557,1
23001,2016,24.8637128347392,1566.7765690932,381.97927936464,15.9801351497465,22.1631798556901,1
23003,2016,1.9716520326945,1274.46872126506,574.886634082136,13.7996129611797,19.5507485519218,1
23019,2016,12.7491926336469,1488.3290859548,428.983077736159,15.4577806511724,21.6286688573395,1
24047,2016,115.877603890569,2331.78869265939,931.688025713882,20.7108588651628,25.4567058326115,1
24011,2016,169.664333597908,2353.80207752519,855.782722565934,20.8472121353048,26.2796242301187,1
24015,2016,104.663788766693,2245.76379611866,702.280600355147,20.2065615399851,25.5718748717759,1
24025,2016,92.3830907554752,2231.07269398874,601.080212322557,20.1251723834776,25.4224638863176,1
24035,2016,150.225357563741,2364.47385982888,811.930186323657,20.9139833078741,26.170403675707,1
24027,2016,111.333003625079,2241.50410620208,683.936482682654,20.1810166264506,25.6862483249215,1
24039,2016,131.807400062969,2377.64364974354,846.12271496707,20.9742847787539,25.8651054116183,1
24005,2016,98.7753704609432,2251.56815334736,621.288314276465,20.2342971500003,25.4958034633821,1
24033,2016,146.470896550569,2360.44423590167,684.06138696168,20.8839517420363,26.1962632312523,1
24003,2016,121.43822059572,2368.82505540497,696.604217374132,20.9257726148095,25.7674491677674,1
24041,2016,136.216358884222,2433.68838183201,755.24060598733,21.3108605218509,25.8443722017783,1
24043,2016,139.190817187252,2215.2405693821,571.961654911352,20.0151547266343,26.0796247550336,1
24013,2016,126.499894377863,2234.98280135029,605.639167604899,20.1229294218857,25.8018442234486,1
24021,2016,144.683746050442,2241.33414275363,590.425182412048,20.1664447787381,26.0323572417632,1
24023,2016,5.64250892154732,1684.74878933607,640.749598453566,16.7957219658461,22.5591161530495,1
24029,2016,116.256068399895,2350.71592850579,805.148083996424,20.8265081346177,25.7609414971838,1
24031,2016,133.683712619008,2293.55710651876,640.756935054894,20.4776379423977,25.9516926274168,1
24001,2016,109.419899180471,2088.45959473223,590.503510964803,19.2337837505412,25.5569035906629,1
24009,2016,100.811311434626,2336.02600002867,798.632260155917,20.7592725166983,25.534140248346,1
24037,2016,117.253095699157,2412.29930137462,761.015170135956,21.1930565116481,25.7315291282063,1
24045,2016,138.792595189292,2329.52214750341,972.581295823612,20.6995653865803,25.9564387857185,1
24019,2016,130.6816345729,2386.43198589202,856.270483258093,21.0308605853707,25.7630308590201,1
24017,2016,134.776081011703,2402.3463155582,712.086429941591,21.1354347581998,26.1861206965832,1
25017,2016,97.0304572994264,1872.30837505764,322.608737842074,17.9015562468516,24.2682518942336,1
25015,2016,67.753822518467,1775.97568321627,401.523007980958,17.3100607473773,24.0155091988546,1
25009,2016,65.2371375446488,1780.99523383227,306.363126866989,17.3975118851019,23.0801103510236,1
25005,2016,43.1399908765692,1919.59762095831,398.590371256288,18.2479296590043,23.1376117071943,1
25001,2016,8.19965580615823,1784.98171943667,406.936604097259,17.4911748453367,21.5818893486805,1
25023,2016,53.3147375132191,1828.77989484073,366.204483145299,17.6784054792356,23.1859233703539,1
25027,2016,47.1001799656412,1760.84293662829,390.98278175442,17.2301072118713,23.2978845013331,1
25021,2016,72.7637915671478,1854.33065689146,364.931057739916,17.8381221820523,23.9630233720452,1
25011,2016,48.0792741584412,1663.10589829271,446.541706916615,16.5962584285354,23.3720354420782,1
25007,2016,4.5153684584797,1780.39777869092,426.240486934984,17.5212335723583,21.682748815498,1
25013,2016,69.6309623514892,1857.09309594237,424.185076671555,17.811989993645,24.1044451936459,1
25025,2016,114.472356299279,1965.89644221185,325.731817268656,18.4845993552409,24.3183548887011,1
25019,2016,0,1676.99304563088,489.182160857859,16.9970557177767,19.9975546698124,1
25003,2016,18.4703418594044,1575.85896465251,495.767940111628,16.0663000262715,22.3996528031123,1
26121,2016,26.3750596401371,1788.74586925819,589.416915236801,17.2329418739934,23.2276173746192,1
26139,2016,22.1656558469194,1835.57364308199,611.203694183275,17.5380771557747,23.2472472918721,1
26101,2016,14.6896281076632,1624.37146107581,415.000110935606,16.1930364802761,21.9888096221298,1
26019,2016,14.5974827104765,1654.09917161049,433.369497949052,16.3689446941529,21.8650659392614,1
26087,2016,48.1493570801324,1747.44486951468,496.575298190608,16.9544010656751,23.3973884929779,1
26149,2016,38.411189148083,1928.81445365669,676.039649141528,18.1555837224619,23.8667807411921,1
26031,2016,29.5244355025889,1472.19324114692,430.654500090947,15.0585954160995,21.676171019915,1
26079,2016,21.9319602056946,1452.94279441583,413.340366843105,14.974325218022,21.6819221386993,1
26151,2016,32.0512228727668,1664.45910714547,503.5263206032,16.3955272490825,22.5595081507354,1
26059,2016,37.9164808819247,1876.87542454098,538.37907731269,17.8526198175491,23.8287011268666,1
26053,2016,5.00461406640358,1342.64344098746,786.461886927562,14.3178290942844,19.9927018555415,1
26049,2016,58.6078040222823,1825.59824614937,486.524466391722,17.4404315009635,23.7991380992234,1
26015,2016,31.9350490936816,1887.91396070643,612.719487486958,17.8873235370128,23.6440602737942,1
26023,2016,28.4651876364145,1903.34460652604,630.827325227013,18.0150843395094,23.6598590541239,1
26137,2016,16.3522758526154,1454.68491027666,422.109536699404,14.9290822269921,21.2010089047825,1
26143,2016,23.3169395671582,1486.92112563997,419.165453295555,15.223785971348,22.0897733527216,1
26057,2016,46.7028158026422,1794.33573384633,481.011912760732,17.2237005783893,23.4457229411559,1
26065,2016,38.4971571964152,1837.41622426311,587.535935099082,17.5583001021526,23.3981491384406,1
26067,2016,36.1990077882929,1821.9033718759,569.857737779926,17.4445177409961,23.435139360514,1
26085,2016,16.0316966434395,1555.14875402872,463.488775434477,15.7508900494997,22.3697862613629,1
26107,2016,26.5880486366195,1641.78150007894,491.941962834328,16.3006922084569,22.8768358242012,1
26013,2016,13.3825576557803,1314.85074900474,667.528693822403,13.9233473383189,20.145360817653,1
26035,2016,35.2670649116453,1629.7696370815,438.411629601327,16.188452684952,22.8827045745171,1
26043,2016,24.4813309200902,1437.99579764595,504.552754826541,14.919198357173,21.6320984502262,1
26055,2016,26.1829947735747,1607.54473044011,419.876812660337,15.9787002738546,21.8945676848296,1
26039,2016,24.169621946624,1468.69353530119,404.509173419972,15.0364989541379,21.8378872935602,1
26011,2016,27.9834418440384,1621.22883245433,483.319446575219,16.1233971808428,22.3994767882252,1
26119,2016,36.6057681050619,1451.64713605329,395.594841852519,14.8794835242487,22.0611784424029,1
26077,2016,36.6336759141957,1949.5886740295,716.783380807098,18.2808594563348,23.8453315357567,1
26125,2016,41.1956215215207,1858.04627600288,526.382271650126,17.6436181883548,23.3077062364553,1
26003,2016,13.5806237412167,1335.83875754018,552.623881437025,14.1327417825893,20.4503669879813,1
26009,2016,15.3941748243525,1550.96859408966,471.742307765243,15.628728831154,21.2384519816925,1
26165,2016,21.2649589968601,1519.92819447298,450.792675546149,15.4542380382695,22.0003111564328,1
26007,2016,26.7746683944112,1497.12613876188,376.182640485675,15.1719183300337,21.5858223357909,1
26091,2016,69.1731583560191,1932.35046473858,498.368188591511,18.1794024930124,24.5919730417984,1
26111,2016,45.1332467164736,1787.01685063704,455.641682846251,17.1694017943741,23.3338374576478,1
26147,2016,39.1544681769746,1760.28619819686,478.217416024573,17.0575123893115,23.0104171004323,1
26159,2016,40.1656440933325,1869.50764379147,693.038049212241,17.8005008851339,23.7844617247734,1
26113,2016,23.6132417242465,1492.78134919609,435.978164815352,15.2996120625615,22.2279215477175,1
26027,2016,38.2159400635051,1956.22032444547,701.432364873367,18.3126500379629,23.8318748202753,1
26061,2016,8.79816437641291,1302.71313628648,628.942420322098,13.9198219891278,19.6531045750419,1
26081,2016,38.20850582151,1805.90424461328,601.061496522326,17.3250487502965,23.6539767071712,1
26045,2016,34.4436844493647,1838.65958421913,597.224040566289,17.5869794598078,23.4706049495346,1
26051,2016,44.1180370838223,1669.52421441233,445.582773359046,16.4391267944659,23.1851750028411,1
26001,2016,19.6247221960197,1482.03835894842,409.630619421938,15.1045614481749,21.3823364586143,1
26071,2016,9.75471505193041,1251.0149100261,620.376939780351,13.6934328682746,20.5703361565216,1
26135,2016,40.1027064160845,1507.19571076527,400.700248404958,15.2686727943408,22.5542954000459,1
26155,2016,58.4714411168445,1829.90938535689,467.804218442181,17.4688885524638,23.8414563169595,1
26115,2016,74.7903165732909,2005.82623207988,485.152317963566,18.6162200110281,24.5453997322627,1
26123,2016,25.7227863664478,1712.48759419716,543.834645457103,16.7674569570871,23.2179858960324,1
26083,2016,1.86149167823052,1192.07461228296,506.958067659583,13.2841153699477,17.8511989146661,1
26105,2016,8.8257976465489,1644.68269365911,430.417171216392,16.3712101641937,22.1705923670897,1
26117,2016,42.0735838780013,1765.18818207127,521.735810237071,17.067931605737,23.5205471210854,1
26005,2016,23.1775660120016,1825.6454076055,600.521862795782,17.5289613353582,23.3398347289181,1
26093,2016,49.1081714980849,1849.30432062066,531.644853155263,17.6063051976887,23.6308384135352,1
26033,2016,2.65807902675154,1309.39726812444,443.20672674912,14.0148809920212,19.977423805845,1
26089,2016,14.8711506761132,1655.14931279509,418.482941909748,16.3264206156659,21.2256733976806,1
26047,2016,11.3645459898948,1446.13486653962,459.83973285915,14.9092167276964,20.6505775342737,1
26029,2016,13.928052366762,1533.68655146371,466.303302660853,15.5170836942932,20.8438305582238,1
26129,2016,35.1563681652383,1527.26338766821,467.648638211627,15.4679386230867,22.6277323672555,1
26141,2016,34.4667993137471,1487.49195998089,364.871264241618,15.089846759976,21.6209444293751,1
26021,2016,30.0200875774692,1914.30947213594,664.27125162295,18.0904280194852,23.4560043432693,1
26099,2016,48.5923250549472,1865.77404372389,488.093236005219,17.7218865266161,23.497032430651,1
26145,2016,55.7224146029946,1817.78736238469,476.273655450346,17.3913048848467,23.7515322189008,1
26127,2016,13.8678838111489,1677.90615284515,495.339801413537,16.570219432938,22.7696009652519,1
26157,2016,39.1411285495128,1705.96003866659,462.258022016327,16.682781364129,23.1236341254304,1
26131,2016,6.99775470644955,1271.82540678582,700.737347789041,13.8134159804378,20.231134895995,1
26069,2016,29.0373431081225,1531.50939424611,480.711973307626,15.485513871566,22.2678145408807,1
26063,2016,21.6114333653628,1640.8745490663,446.559873944676,16.1990764525931,21.9078854599244,1
26163,2016,87.3524399204898,2056.62607549288,468.304388923357,18.9096306670561,24.7896287528731,1
26097,2016,5.01752127597355,1290.64789301179,482.657513606535,13.9553615996368,20.0922631932297,1
26017,2016,36.8644858358456,1763.05106037349,467.837146448504,17.0318986239794,23.0210833446955,1
26075,2016,36.3227866684856,1858.00599074925,527.408267325102,17.7236246309694,23.6336054429433,1
26133,2016,21.4294105426152,1537.53041547057,461.569330828877,15.6132530583418,22.3428572429523,1
26041,2016,18.7258394545934,1404.78868155195,536.285301614015,14.7078345821786,20.776806823348,1
26037,2016,55.5817845648187,1864.76576188211,552.312659104581,17.6883098359962,23.8058095540597,1
26073,2016,44.3115176595459,1747.06016554674,452.947487477601,16.914248992186,23.2644404790773,1
26109,2016,19.6991683980842,1482.0854638942,518.014979706742,15.2568971972518,21.6591395308308,1
26153,2016,11.9318981746688,1300.45051500576,557.283656849168,14.0454657111314,19.864690080704,1
26095,2016,16.0984402373533,1311.22749037265,563.365989369508,14.0096153768756,20.3664465783032,1
26161,2016,70.584637221747,1904.45858476661,490.285254367796,17.9936403854641,24.5047429734412,1
26103,2016,14.0099379945748,1336.27302763101,557.874351837869,14.189755037766,20.2103531960981,1
26025,2016,26.9911167853173,1876.42130545092,632.372995132443,17.846581278818,23.5365475756752,1
27005,2016,4.74182087922208,1514.72742851903,644.665223619747,15.5444169609368,21.1087078422566,1
27009,2016,20.2245562164039,1638.89282165441,715.346870219587,16.3658041722775,22.2394011414765,1
27007,2016,3.11167931678194,1400.12776161026,529.5621831523,14.7480045740181,20.5648861265728,1
27097,2016,14.7827641606919,1554.63061195441,685.151871924838,15.8439974289999,21.7189967164871,1
27131,2016,26.4462882330097,1811.161731466,880.987679278509,17.4748085134892,23.1692382823472,1
27161,2016,26.2064077754193,1857.63865620518,1005.51761058731,17.7468478777693,23.3267411277228,1
27013,2016,33.2003376774077,1860.09175690438,900.69445336713,17.7684580411593,23.3259533349828,1
27051,2016,18.1481554116865,1671.12559687938,473.958834055447,16.5783579451043,22.4688922627843,1
27083,2016,57.6503695615064,1863.95136077705,609.64061223825,17.8309899292447,23.7494561462321,1
27117,2016,42.0827667524835,1780.03426413761,598.986537341553,17.3555746908122,23.3725101960128,1
27133,2016,43.5146667551383,1791.12858585403,685.990433499775,17.4451102380926,23.5857005366226,1
27147,2016,22.3460152967654,1853.68769309102,943.858856176442,17.715313469444,23.1605574494661,1
27153,2016,10.0044987136144,1499.33148481274,618.516351967792,15.4919535215494,21.1971424962687,1
27067,2016,23.7318884088737,1743.67337369472,782.33615700894,17.0641483025255,22.8261006462363,1
27065,2016,15.5577774481488,1540.03766124594,740.153144114757,15.7939255683053,21.7126171973996,1
27003,2016,33.8178836427555,1785.53927291288,713.809521518533,17.276043584913,23.0743190022362,1
27017,2016,8.84971740285237,1331.56872738426,671.366245690122,14.3629668577355,20.3084513393668,1
27035,2016,11.1223827512358,1502.48052025043,695.673819969034,15.5141962929286,21.2551794341042,1
27059,2016,26.9550687838871,1680.71392734258,616.844354633558,16.6470659182778,22.6037854126029,1
27165,2016,35.2952501575043,1833.11055961892,906.098110295813,17.6048667023209,23.3049258937506,1
27163,2016,29.2973771792277,1823.56998112793,780.615281874096,17.5292925093051,22.8533341147011,1
